,across,within,Subject,R
2226,0.8372357621182874,0.463187944668145,CH066,[-14.14  51.48 -20.86]
2227,0.7032094352901458,0.6121829905422331,TJ013,[ 55.56 -70.37  25.67]
2228,0.5527557132559657,0.459597480666125,CH003,[-54.55  -4.79  -8.62]
2229,0.4964793992962358,0.4573003039492889,TJ001,[-48.48 -30.06 -20.81]
2230,0.7171491542057377,0.5887772065335795,CH013,[-35.35  19.04  55.42]
2231,0.5203863202583912,0.4119635737949298,TJ019,[ 62.63 -23.52 -28.77]
2232,0.7027530633083391,0.695133203536886,TJ027,[-51.52  11.84 -35.07]
2233,0.6857877281990986,0.6435842526345161,CH058,[-26.26  52.25   8.2 ]
2234,0.6979777574977521,0.8989803676669116,TJ034,[-53.54 -61.26 -15.46]
2235,0.6336005853354236,0.6067862110776858,TJ005,[-25.25  -7.62 -38.58]
2236,0.5964842985284766,0.40684306612131743,CH061,[ 33.33 -92.82  -1.63]
2237,0.3154070565794058,0.1121623123135342,CH005,[ 58.59  -0.51 -11.95]
2238,0.5161331584589816,0.4136240780686525,FR220,[17.17 33.25 60.52]
2239,0.6914253848010038,0.6863461322349809,CH067,[-58.59   8.65  -9.04]
2240,0.5957964027625693,0.6126916525083553,TJ025,[ 40.4   29.81 -20.92]
2241,0.7085226965284694,0.4850006266710201,FR050,[-30.3  -26.82  64.97]
2242,0.5947509090414608,0.595115602277053,CH012,[-63.64 -40.46   4.39]
2243,0.7110193756946256,0.6757508150931599,TJ027,[ 35.35  25.38 -37.87]
2244,0.578136660071375,0.3990148975551471,CH046,[-41.41   8.34  -1.9 ]
2245,-0.2512848692585513,0.9252413101379824,TJ032,[ 60.61 -11.53 -19.74]
2246,0.6762572543923737,0.3328364985941775,TJ027,[ 53.54 -84.84   4.23]
2247,0.5315628393401587,0.4273796025226779,FR050,[-59.6   21.62  22.91]
2248,0.6941702134885245,0.6745629034976229,CH067,[-25.25 -11.68 -40.01]
2249,0.32165055465129466,0.3406730646851325,CH018,[51.52 49.94 -9.03]
2250,0.1736327489246463,0.5352748275208791,TJ022,[-36.36   7.26 -48.45]
2251,0.4096245896541377,0.3434379616505092,CH061,[  18.18 -100.54  -14.16]
2252,0.8274044108789276,0.8125077702781459,BW001,[ 44.44 -63.06   2.11]
2253,0.7073608143388682,0.5361573381529829,FR280,[-65.66   2.06 -23.72]
2254,0.7375218341232541,0.2389410512742015,FR037,[ 63.64 -16.68  25.24]
2255,0.6923333139780556,0.7009097444981572,CH067,[-56.57   1.24 -28.53]
2256,0.5284001382587709,0.5173102319383432,TJ027,[  26.26 -102.24    1.13]
2257,0.4469320611519736,0.3946875893992568,CH013,[-62.63 -14.93  10.09]
2258,0.7093474804396462,0.4813735765646397,CH040,[-30.3   57.55  26.98]
2259,0.019433665522325158,0.4077057698650752,TJ022,[49.49 34.49 -9.93]
2260,0.4581335283340984,0.2900705751545509,CH068,[-29.29  14.88 -33.71]
2261,0.8818447287383123,0.5309009885706306,CH046,[-47.47 -44.43  44.45]
2262,0.6776045000233726,0.3723404671482535,TJ021,[ 48.48 -11.07 -30.44]
2263,0.1270237112295285,0.2394874123239845,TJ010,[-38.38 -10.45 -20.87]
2264,0.8055264699621008,0.6750550200957361,TJ019,[ 68.69 -21.42  -6.01]
2265,0.531933224802259,0.3705768281922345,CH013,[-51.52  11.94  31.1 ]
2266,0.7989061851131182,0.34744355637505353,TJ018,[ 78.79 -28.26 -14.74]
2267,0.7174210431954178,0.5625269546303676,CH013,[-19.19  43.6   -5.82]
2268,0.4711874095232466,0.3821520591858691,UP019,[-58.59 -51.63 -23.25]
2269,0.249147399805877,0.9127879125259662,TJ034,[ 36.36 -20.95 -16.71]
2270,0.4077705424347607,0.3405967971987518,CH066,[-49.49   2.31  38.21]
2271,0.5548371710076847,0.6058663672280247,CH012,[-52.53 -62.29 -15.52]
2272,0.7213009243702834,0.5913651320356957,TJ025,[ 51.52  12.46 -25.5 ]
2273,0.2549648622657585,0.6308909693201183,TJ022,[ 27.27 -36.14 -23.54]
2274,0.4794760943002581,0.15543644260840558,FR050,[-64.65  -0.47  31.54]
2275,0.750585572031797,0.39197204327687263,UP005,[ 47.47 -30.48 -11.3 ]
2276,0.6586086158229283,0.3296719528896355,CH066,[-11.11  10.5   61.5 ]
2277,0.9093277855482448,0.6554032788478222,CH068,[-41.41  17.35 -43.1 ]
2278,0.39147269282021546,0.35890405346940635,CH046,[-49.49 -10.55  26.65]
2279,0.7194804933511179,0.4938717084844716,FR037,[59.6   4.89 27.46]
2280,0.535957111736399,0.4376375243929088,CH040,[-55.56 -24.61 -27.64]
2281,0.5806701136254733,0.3631775833084627,CH066,[-59.6  -35.83  37.29]
2282,0.8556616558637462,0.8381736988833017,TJ034,[-62.63 -31.14 -19.68]
2283,0.5202979655339042,0.21588879938682484,CH005,[54.55  2.01 22.96]
2284,0.38800619620909793,0.23296725418925426,TJ021,[ 68.69 -25.59  -5.05]
2285,0.6193885541191468,0.16977109560423218,TJ010,[-29.29  70.53  -7.84]
2286,0.8232832542110641,0.7474184072148713,TJ030,[ 64.65 -19.56 -24.97]
2287,0.5315249578697826,0.3643998483246068,FR029,[49.49 31.2  16.88]
2288,0.7160119240831949,0.4989750367181843,CH013,[-44.44 -22.04  51.07]
2289,0.7439524336221591,0.6952564650681361,CH058,[ 50.51  25.64 -19.97]
2290,0.6354785755143741,0.2783775981921211,TJ018,[ 55.56 -22.8  -21.58]
2291,0.6150784637055716,0.5075683997630942,TJ019,[ 53.54 -67.54  53.02]
2292,0.6839453500106546,0.6467517094561838,CH058,[-22.22  42.21  23.99]
2293,0.7093577625667058,0.5992209363584128,TJ001,[-71.72 -27.85 -24.26]
2294,0.8189755469897877,0.6564578214399928,UP005,[ 58.59  -9.16 -26.75]
2295,0.3829504912707609,0.9049868256625956,TJ034,[ 31.31 -21.98 -16.77]
2296,0.6240631726788911,0.5248312597188425,CH013,[-32.32  25.27  54.66]
2297,0.8143526814923844,0.7510515959615811,TJ028,[20.2  59.61 27.09]
2298,0.7750191677636423,0.7449453310572253,FR130,[-24.24  -2.47 -14.45]
2299,0.5231304065567218,0.4463040350915169,CH008b,[ 52.53 -14.21 -29.43]
2300,0.034587896911497204,0.24781362701577425,TJ010,[-6.06 62.29 35.94]
2301,0.5072973166136513,0.2768878200931129,CH005,[ 61.62 -34.8   -6.78]
2302,0.3664209229211127,0.1135794706527411,CH005,[ 25.25 -29.03 -20.75]
2303,0.5510305717515945,0.4378754084296395,UP007,[59.6  17.97 12.92]
2304,0.5663573055047025,0.4306356563166447,TJ025,[ 69.7  -44.79  30.28]
2305,0.6366355907623547,0.4882643793254201,FR150,[ 53.54 -20.13 -35.73]
2306,0.3645783802242537,0.2469117121583312,TJ018,[-22.22 -25.84 -22.95]
2307,0.7027995579001985,0.6608150779768248,CH067,[-36.36 -98.74  14.38]
2308,0.4851233125239547,0.44172019350062575,FR038,[-67.68 -18.28  15.36]
2309,0.5764770453140474,0.21814823912708764,TJ018,[-52.53   0.72 -40.48]
2310,0.541020707641757,0.24265474606930254,CH066,[-38.38 -10.87  54.93]
2311,0.2370696877579971,0.1076720595968881,CH005,[ 54.55 -31.66  36.42]
2312,0.5083257592952108,0.3317888559814135,TJ021,[ 11.11  48.65 -26.99]
2313,0.2684375285326982,0.17876469317713473,TJ018,[ 53.54 -11.58 -42.39]
2314,0.5605624135996508,0.5778669493078181,CH012,[-19.19  52.15 -12.48]
2315,0.7679855191602207,0.6583833922758382,UP004,[-54.55  -7.46 -18.31]
2316,0.542596894378125,0.5243738409809805,FR032,[-41.41 -12.61 -42.45]
2317,0.4523360214955214,0.3765213156060814,TJ018,[-49.49 -24.97 -19.32]
2318,0.5199964976769781,0.4620701933632561,TJ001,[-67.68 -21.57 -26.28]
2319,0.17949686389026576,0.18010481181089324,TJ018,[ 60.61 -14.88 -37.81]
2320,0.06489938430168136,0.05195006285445628,FR190,[-29.29 -26.82 -24.2 ]
2321,0.777630469415054,0.7133920789732776,BW022,[ 33.33  -7.46 -42.15]
2322,0.030643270485871163,0.10309111453675104,TJ010,[ 52.53 -36.91 -29.55]
2323,0.4278470005583948,0.4049832795551275,CH003,[  3.03  23.06 -32.04]
2324,0.6516390814365672,0.2108548716455836,TJ018,[-27.27 -23.99 -18.07]
2325,0.8207645949542965,0.11895698724343827,TJ018,[ 67.68 -19.35 -29.72]
2326,0.0670749599515629,0.3875169640274523,TJ022,[-40.4   42.52  39.25]
2327,0.4720696759944021,0.29686980785341066,CH068,[-52.53 -47.62   2.93]
2328,0.7449732792148064,0.5684283438537714,CH013,[-45.45  50.3    5.92]
2329,0.5971036580795674,0.4245322835252944,TJ019,[ 61.62 -41.18 -26.22]
2330,0.7195107805474008,0.5672312813878833,FR050,[-43.43 -30.84  62.58]
2331,0.6440829673887372,0.5636694031652334,TJ025,[ 47.47 -56.78 -23.54]
2332,0.5380840458423184,0.3914534840828716,CH048,[ 46.46 -25.02 -18.13]
2333,0.84815417997748,0.8067916286883529,UP005,[ 56.57 -18.94 -15.4 ]
2334,0.7030923746529383,0.4978652461073703,CH065,[18.18 75.52 -3.98]
